BEAM_SIZE,DATA-SPLIT,BLEU-1,BLEU-2,BLEU-3,BLEU-4,BLEU-5
1.0,VALIDATION,0.6403824406291765,0.45408837049026607,0.31452569622920784,0.21323752009848823,0.14389947060300295
3.0,VALIDATION,0.659958871957094,0.4803617962837902,0.3413142935834769,0.2358834400928611,0.16189707336945935
5.0,VALIDATION,0.646404824458194,0.4662653327605159,0.3269329357636759,0.2225771471333897,0.15045347218259328
7.0,VALIDATION,0.6450683222588869,0.465994161483096,0.32649515390835687,0.22141320440872064,0.14932702934016495
1.0,TEST,0.6527404343329887,0.46532367585915085,0.3232079530047905,0.22097100826306712,0.15005186446742588
3.0,TEST,0.6806027877741144,0.4959318257155809,0.35174017470280583,0.24140997699912675,0.16494581949550527
5.0,TEST,0.6729833217552614,0.4916957274279587,0.3505040163163248,0.2414148149390744,0.1645200852394445
7.0,TEST,0.6593355214698016,0.4827434808735745,0.3429988190520179,0.23497300603497404,0.15966522327283036
