BEAM_SIZE,DATA-SPLIT,BLEU-1,BLEU-2,BLEU-3,BLEU-4,METEOR,ROUGE-L,CIDEr,SPICE
1.0,VALID,0.6415113765056479,0.4548534406499488,0.31515932696651183,0.21379028438075948,0.19806430159988248,0.4708778051466958,0.5247340361192407,0.14173747872877612
3.0,VALID,0.6595754429543667,0.47981762477379497,0.34096340428869276,0.2358321957426317,0.20189212574663448,0.47522828489438756,0.5504869361254313,0.15093044713429757
5.0,VALID,0.6464957546294617,0.4661557371830606,0.32626422002960187,0.22183247975752812,0.1982608992799412,0.47090451376387055,0.5366520975415656,0.14852225870429447
7.0,VALID,0.6458080617443753,0.46641354951960795,0.32666360462751176,0.2213941227452546,0.19633700211930086,0.4685701542427628,0.5325794517362503,0.146717389223966
1.0,TEST,0.6536550010353434,0.4662960615064087,0.3240074405585324,0.22171525478708626,0.2093189216122228,0.4817633334918531,0.5654895253592719,0.14539498527620423
3.0,TEST,0.6804591839517464,0.4959186391988613,0.35160930524580625,0.24125164502841456,0.21057198031476698,0.48904726276225324,0.585593388028522,0.15203580953043633
5.0,TEST,0.6734570092803104,0.4926756233445897,0.3512112826308079,0.24167478487125243,0.20998082468443327,0.48888406990073485,0.5858091261250815,0.15372798260759868
7.0,TEST,0.6601552319384509,0.4836912598764809,0.34391531593061514,0.23592628246845093,0.20564853788075843,0.4843490045238424,0.5814050313411765,0.15235331675388694
